stop_id,name,x,y,demand,priority,is_depot
ajdg102371861,medicamentos_criticos,22.39,73.24,2,5,false
elpg002808434,insumos_medicos,26.98519,75.890753,3,5,false
itck492115415,medicamentos_criticos,21.18276,72.808059,2,5,false
vurn730900832,medicamentos_criticos,11.131753,77.116241,2,5,false
drwp633091101,medicamentos_criticos,19.33384,72.951347,2,5,false
shbq841945381,medicamentos_criticos,11.124136,77.093303,2,5,false
tlaz915681425,insumos_medicos,10.041703,76.343136,3,4,false
scks042898339,medicamentos_criticos,19.261315,72.902381,2,5,false
umei870890212,insumos_medicos,18.550016,73.860547,3,5,false
rajf186816112,insumos_medicos,21.179569,72.802697,3,5,false
ewhu127031577,medicamentos_criticos,26.961927,75.847282,2,5,false
jiuj367355520,medicamentos_criticos,18.560963,73.858972,2,5,false
msld186914645,insumos_medicos,21.240522,72.851477,3,4,false
sspb454464274,insumos_medicos,12.294747,76.635861,3,4,false
xadw729250896,medicamentos_criticos,26.962328,75.854257,2,5,false
nugp600339026,insumos_medicos,26.856156,75.8123,3,4,false
wlby917704099,medicamentos_criticos,13.016229,77.706791,2,5,false
fdlo560741853,insumos_medicos,13.157018,80.384791,3,4,false
juzs384357512,insumos_medicos,11.066298,77.022076,3,5,false
tcvj253586561,medicamentos_criticos,18.573935,73.925367,2,5,false
upja156358286,insumos_medicos,26.982908,75.872934,3,4,false
rcaz426090105,medicamentos_criticos,17.440448,78.428213,2,5,false
pllu758297041,insumos_medicos,22.874648,76.024377,3,5,false
svqb149365779,insumos_medicos,11.156117,77.074652,3,4,false
vgto237584728,insumos_medicos,26.992328,75.884257,3,5,false
ygri955413840,insumos_medicos,21.260096,72.879122,3,5,false
hvrd695156825,insumos_medicos,0.04,0.04,3,4,false
bptl308289283,medicamentos_criticos,26.502106,80.337797,2,5,false
kdgv457168591,medicamentos_criticos,22.803839,75.947429,2,5,false
hvor840771260,insumos_medicos,26.915287,75.804592,3,5,false
zlyy453849572,insumos_medicos,12.344747,76.685861,3,4,false
kyvp817529673,insumos_medicos,26.981378,75.859034,3,4,false
bsju128785966,insumos_medicos,18.610963,73.908972,3,4,false
joeb941336981,insumos_medicos,0.01,0.01,3,5,false
hjbk592125948,medicamentos_criticos,22.681847,75.911991,2,5,false
apwz647112542,medicamentos_criticos,23.414878,85.375739,2,5,false
aeop097903758,insumos_medicos,21.265975,72.885503,3,4,false
wcli403405839,insumos_medicos,30.910184,75.849615,3,4,false
hecq834707336,insumos_medicos,23.274631,77.441663,3,5,false
koft209106884,medicamentos_criticos,13.019096,77.680625,2,5,false
xdoc772814075,insumos_medicos,0.08,0.08,3,5,false
cyim353244356,insumos_medicos,25.597116,81.999682,3,4,false
gkxs560770281,medicamentos_criticos,18.664382,73.908206,2,5,false
nuem118007300,medicamentos_criticos,23.194992,77.427227,2,5,false
jsgn762825386,medicamentos_criticos,22.642996,88.44231,2,5,false
xdew046847931,insumos_medicos,17.490851,78.419347,3,4,false
envp457784346,insumos_medicos,12.943298,77.624293,3,4,false
yqhy337572064,insumos_medicos,12.364022,76.648203,3,5,false
mlwe477373037,medicamentos_criticos,9.970846,76.303936,2,5,false
wtxb236153532,insumos_medicos,19.985522,75.477127,3,4,false
elyj732640482,medicamentos_criticos,22.765835,75.927648,2,5,false
znbr904768498,insumos_medicos,30.943081,75.871495,3,4,false
pybg030463934,medicamentos_criticos,26.966431,75.786649,2,5,false
kwaz245978068,medicamentos_criticos,18.596562,73.956485,2,5,false
nrpz670180321,insumos_medicos,17.580851,78.509347,3,5,false
mtcq677203402,insumos_medicos,12.3585,76.715808,3,5,false
lkel672123253,medicamentos_criticos,11.033681,77.005525,2,5,false
wygw328440862,medicamentos_criticos,26.980262,75.853013,2,5,false
xftb080171431,medicamentos_criticos,21.193343,72.812731,2,5,false
vdsf131643975,medicamentos_criticos,27.024142,75.915704,2,5,false
wzkb004753598,insumos_medicos,13.085377,77.806664,3,5,false
sxjg846372120,medicamentos_criticos,19.115838,72.882658,2,5,false
rnhw013258436,medicamentos_criticos,26.941411,75.813604,2,5,false
yzoq533572697,insumos_medicos,12.346967,76.633067,3,5,false
kxst130517437,medicamentos_criticos,23.411292,85.367872,2,5,false
saos120624504,medicamentos_criticos,12.993284,77.675428,2,5,false
bgav209628701,insumos_medicos,19.916969,75.368894,3,4,false
vuqi016795424,insumos_medicos,12.444022,76.728203,3,4,false
jhma424127520,insumos_medicos,26.973987,75.812891,3,5,false
irbk983560195,medicamentos_criticos,19.2393,72.955451,2,5,false
opqn320204516,medicamentos_criticos,11.102298,77.078349,2,5,false
hnag031187177,insumos_medicos,0.02,0.02,3,4,false
rzco061340692,insumos_medicos,17.480371,78.507225,3,4,false
nxes767402819,insumos_medicos,19.18663,72.889976,3,5,false
smuu466188375,medicamentos_criticos,11.04185,77.051082,2,5,false
apdo045165750,insumos_medicos,27.040262,75.913013,3,4,false
sfvd013452136,medicamentos_criticos,11.051852,77.026268,2,5,false
ylxm089008350,insumos_medicos,11.083681,77.055525,3,4,false
baop359786846,insumos_medicos,0.01,0.01,3,5,false
dpxk052127220,insumos_medicos,11.050762,77.031876,3,5,false
lonb177035743,insumos_medicos,26.993483,75.883139,3,4,false
ikuz023649473,medicamentos_criticos,27.185108,78.035053,2,5,false
zszo625922852,medicamentos_criticos,13.029934,77.779386,2,5,false
upyp867045044,medicamentos_criticos,19.908028,75.347475,2,5,false
rjwz462215238,insumos_medicos,22.818163,75.974212,3,5,false
zlzs520001925,insumos_medicos,18.62408,73.98852,3,4,false
jpca447099537,insumos_medicos,26.93294,75.823007,3,5,false
oekj116781229,insumos_medicos,19.28384,72.901347,3,5,false
jigj189865401,insumos_medicos,19.27384,72.891347,3,4,false
btcv842080770,medicamentos_criticos,23.409194,85.375447,2,5,false
swcv875847628,insumos_medicos,26.952908,75.842934,3,5,false
upaj346079864,insumos_medicos,30.96722,75.884893,3,5,false
tjna489226038,insumos_medicos,21.169834,72.798666,3,4,false
mdbl445621091,insumos_medicos,13.174181,80.346442,3,5,false
rytg799859220,insumos_medicos,19.151141,72.833074,3,4,false
glew111052843,medicamentos_criticos,13.171809,80.299104,2,5,false
tfuh938953314,medicamentos_criticos,12.3185,76.675808,2,5,false
nlbf359132461,insumos_medicos,23.424422,85.4029,3,5,false
nknc794639607,insumos_medicos,23.270791,77.47702,3,5,false
olsy599411765,medicamentos_criticos,22.764648,75.914377,2,5,false
tccj936071835,insumos_medicos,12.393225,76.700028,3,5,false
pnbs414915045,insumos_medicos,26.923483,75.813139,3,4,false
mmet572564722,insumos_medicos,18.626718,73.920327,3,5,false
dyas842891014,insumos_medicos,22.82806,75.9734,3,5,false
zlvv653403731,medicamentos_criticos,0.09,0.09,2,5,false
ecgx965643472,medicamentos_criticos,22.632672,88.432885,2,5,false
zzyr279192650,insumos_medicos,22.752634,75.916959,3,5,false
kklv305270780,insumos_medicos,12.984365,77.666155,3,4,false
bzxi625015382,insumos_medicos,26.935287,75.824592,3,4,false
rpaf900601456,medicamentos_criticos,21.296608,72.904136,2,5,false
ulah227333142,medicamentos_criticos,22.737021,75.894167,2,5,false
wziw909588634,insumos_medicos,26.941191,75.852083,3,5,false
spez815736877,insumos_medicos,12.331214,76.631094,3,5,false
fhia190013548,medicamentos_criticos,22.811593,75.936362,2,5,false
ixad808398877,medicamentos_criticos,18.696215,73.811081,2,5,false
nodh388943224,medicamentos_criticos,21.180096,72.799122,2,5,false
gijr628756587,insumos_medicos,26.94519,75.850753,3,4,false
hrgt917251214,insumos_medicos,21.30106,72.919292,3,4,false
wgux860924491,medicamentos_criticos,0.03,0.03,2,5,false
dvbr312894793,insumos_medicos,21.247735,72.858778,3,5,false
qijo029296782,insumos_medicos,27.053726,75.89282,3,4,false
slsw226350598,insumos_medicos,13.088453,77.753685,3,4,false
ssrp539281227,insumos_medicos,27.190934,78.074095,3,5,false
rxbs017655251,medicamentos_criticos,19.095838,72.862658,2,5,false
mnhq859772742,insumos_medicos,21.169569,72.792697,3,4,false
wkjz851417709,insumos_medicos,12.420972,76.769264,3,5,false
gebb778380487,insumos_medicos,17.450448,78.438213,3,4,false
bjcr901952719,medicamentos_criticos,13.015801,80.260744,2,5,false
zqva964466094,insumos_medicos,19.145838,72.912658,3,4,false
obsp470530012,insumos_medicos,26.553042,80.387833,3,5,false
gpwo821910552,medicamentos_criticos,22.811226,75.937522,2,5,false
kdzx732750360,insumos_medicos,0.04,0.04,3,5,false
qqqk472796309,insumos_medicos,12.336356,76.629103,3,5,false
xjyv115152862,insumos_medicos,27.191661,78.041544,3,5,false
hjkw916763659,insumos_medicos,21.253493,72.881953,3,5,false
dkzy244534171,insumos_medicos,22.765207,75.936059,3,5,false
cyoz189475414,medicamentos_criticos,17.516228,78.497495,2,5,false
ffrn485756358,insumos_medicos,12.444022,76.728203,3,5,false
aesz434858378,insumos_medicos,21.180437,72.794209,3,4,false
lqkn656904402,insumos_medicos,30.930184,75.869615,3,4,false
pbro162700043,medicamentos_criticos,11.062298,77.038349,2,5,false
xajd942839007,insumos_medicos,12.401214,76.701094,3,4,false
waif784539868,medicamentos_criticos,21.296608,72.904136,2,5,false
vypi831218235,insumos_medicos,11.013681,76.985525,3,5,false
abeg819083373,medicamentos_criticos,17.539585,78.502621,2,5,false
enjk495766222,insumos_medicos,22.33279,73.190283,3,5,false
joij159601713,insumos_medicos,22.778163,75.934212,3,4,false
kwpe130107692,medicamentos_criticos,12.3985,76.755808,2,5,false
ownt700215154,insumos_medicos,0.01,0.01,3,4,false
grpq110405413,insumos_medicos,13.000324,77.675748,3,5,false
pcqi034615470,insumos_medicos,19.294567,72.888923,3,4,false
qfgg707685554,insumos_medicos,0.13,0.13,3,4,false
zvfs786466460,insumos_medicos,15.604419,73.815736,3,4,false
ofyy433081334,insumos_medicos,22.793838,75.937429,3,4,false
rpzc919169583,insumos_medicos,21.219669,72.842629,3,4,false
fbvg865149632,insumos_medicos,11.09185,77.101082,3,4,false
kobh415769427,insumos_medicos,18.593811,73.959315,3,5,false
xooq949687483,medicamentos_criticos,22.77806,75.9234,2,5,false
trcs019197723,medicamentos_criticos,26.925287,75.814592,2,5,false
jann667740581,insumos_medicos,18.550963,73.848972,3,4,false
hoye059203889,medicamentos_criticos,18.58144,73.834855,2,5,false
royo855877909,insumos_medicos,12.384022,76.668203,3,5,false
lqha410611674,insumos_medicos,26.532106,80.367797,3,4,false
wnvp595616056,insumos_medicos,13.019096,77.680625,3,5,false
zhdk251195982,insumos_medicos,17.451477,78.42035,3,5,false
lxqn820740234,insumos_medicos,12.393978,76.697961,3,5,false
wyyy207087358,insumos_medicos,12.973041,77.743237,3,5,false
fbgq581266362,insumos_medicos,26.961191,75.872083,3,5,false
upzj745009622,medicamentos_criticos,0.06,0.06,2,5,false
rngs834632247,insumos_medicos,22.699367,88.563187,3,5,false
pceo283725229,insumos_medicos,0.09,0.09,3,5,false
domy023509679,insumos_medicos,18.59421,73.918429,3,5,false
crmn900324806,medicamentos_criticos,13.056047,80.288114,2,5,false
ppsz267379756,insumos_medicos,23.409746,85.37982,3,4,false
eaba722029713,insumos_medicos,23.346261,77.459605,3,5,false
rhsj559164463,insumos_medicos,22.370237,73.218921,3,5,false
gjxv667343068,insumos_medicos,11.066117,76.984652,3,4,false
argn632804941,medicamentos_criticos,0.01,0.01,2,5,false
nypp957556585,medicamentos_criticos,11.052298,77.028349,2,5,false
crqy185667394,insumos_medicos,0.02,0.02,3,4,false
ajyg601019453,insumos_medicos,13.11978,80.298812,3,5,false
bhxi821373632,medicamentos_criticos,30.915204,75.842103,2,5,false
plap555080239,medicamentos_criticos,18.56144,73.814855,2,5,false
khto536449516,insumos_medicos,19.121458,72.857808,3,4,false
udfq207732817,medicamentos_criticos,18.586947,73.940626,2,5,false
ccmp192452395,insumos_medicos,0.04,0.04,3,4,false
drsi362287343,insumos_medicos,27.036431,75.856649,3,5,false
vmzc672151242,insumos_medicos,12.409524,76.75262,3,4,false
siyj524013352,medicamentos_criticos,11.080762,77.061876,2,5,false
mgzr885006779,insumos_medicos,22.837021,75.994167,3,5,false
ocpl071521343,insumos_medicos,18.610963,73.908972,3,4,false
aaje176609849,medicamentos_criticos,21.210437,72.824209,2,5,false
gqey132452068,insumos_medicos,26.511547,80.329775,3,4,false
nfsx534223551,medicamentos_criticos,10.081703,76.383136,2,5,false
tywo223807484,medicamentos_criticos,13.009096,77.670625,2,5,false
diyn735065669,insumos_medicos,21.285104,72.914342,3,5,false
lhia905814486,insumos_medicos,22.391844,73.245081,3,5,false
jqjh299069619,medicamentos_criticos,18.600016,73.910547,2,5,false
ulcn487709995,insumos_medicos,22.773839,75.917429,3,4,false
rshf608946668,insumos_medicos,11.132298,77.108349,3,4,false
xnja722399377,insumos_medicos,27.200934,78.084095,3,4,false
lczn569841716,insumos_medicos,23.413017,85.3972,3,5,false
deyv302705748,insumos_medicos,18.626947,73.980626,3,5,false
ytcg414660345,medicamentos_criticos,21.209569,72.832697,2,5,false
mwvq558983505,insumos_medicos,12.353225,76.660028,3,5,false
kwvu360220633,insumos_medicos,18.560016,73.870547,3,4,false
jxqu402097654,insumos_medicos,27.288822,78.175359,3,4,false
bnhk384601981,insumos_medicos,22.321358,73.174798,3,4,false
avby066091077,insumos_medicos,30.912872,75.836808,3,4,false
ponq064878487,insumos_medicos,12.974179,77.655797,3,4,false
vcch426449724,insumos_medicos,26.509108,80.345042,3,5,false
clpt571906070,insumos_medicos,0.11,0.11,3,5,false
xiyc935847869,medicamentos_criticos,26.934142,75.825704,2,5,false
qife061159669,medicamentos_criticos,22.623227,88.423273,2,5,false
yfhr663433329,medicamentos_criticos,26.963483,75.853139,2,5,false
afco213486021,medicamentos_criticos,19.16114,72.843074,2,5,false
aqkn035894547,insumos_medicos,9.977144,76.316783,3,4,false
ttzq314291900,insumos_medicos,0.02,0.02,3,4,false
uxss410119387,medicamentos_criticos,12.462058,76.71665,2,5,false
iutx699658471,insumos_medicos,27.03294,75.923007,3,5,false
pkio768767792,insumos_medicos,0.05,0.05,3,5,false
ckez352101351,insumos_medicos,21.159669,72.782629,3,4,false
ttju268883157,insumos_medicos,0.04,0.04,3,5,false
jiho029580562,medicamentos_criticos,23.429746,85.39982,2,5,false
pvun583520151,insumos_medicos,22.854648,76.004377,3,4,false
dyri812221198,insumos_medicos,18.573935,73.925367,3,4,false
vxlj924957798,medicamentos_criticos,26.901191,75.812083,2,5,false
guta159966116,medicamentos_criticos,0.04,0.04,2,5,false
ucwg297468735,insumos_medicos,12.394022,76.678203,3,5,false
rxgr459213342,insumos_medicos,13.104181,80.276442,3,5,false
ojop075100406,insumos_medicos,21.169569,72.792697,3,5,false
ster954253829,insumos_medicos,11.070762,77.051876,3,5,false
wfky208108212,insumos_medicos,21.26106,72.879292,3,5,false
pbbi310882791,medicamentos_criticos,13.086762,80.271865,2,5,false
dgjo304906633,insumos_medicos,0.13,0.13,3,4,false
lsfs835968512,insumos_medicos,13.061615,80.311598,3,4,false
hghc402459336,insumos_medicos,13.112394,80.332439,3,5,false
mwos625408715,insumos_medicos,0.05,0.05,3,4,false
wiqq378608657,medicamentos_criticos,11.013669,76.986494,2,5,false
dtfh470197977,insumos_medicos,11.088638,77.064311,3,5,false
lany420021821,medicamentos_criticos,22.811234,75.94949,2,5,false
mcmf567900539,insumos_medicos,17.482819,78.509578,3,5,false
zqpg759097219,insumos_medicos,0.04,0.04,3,4,false
apoa957334491,insumos_medicos,26.980262,75.853013,3,4,false
tkhg370598218,insumos_medicos,21.256884,72.863616,3,4,false
leok748538889,insumos_medicos,26.971411,75.843604,3,5,false
lptl648128236,insumos_medicos,0.08,0.08,3,4,false
flal740038094,medicamentos_criticos,13.028453,77.693685,2,5,false
eiqg448846633,insumos_medicos,18.586216,73.912527,3,5,false
keym983187736,insumos_medicos,12.340972,76.689264,3,4,false
xjtq497564347,medicamentos_criticos,10.98185,76.991082,2,5,false
fxen907227355,medicamentos_criticos,23.244631,77.411663,2,5,false
fzow656233819,insumos_medicos,17.538294,78.514423,3,4,false
ptsa925102915,medicamentos_criticos,0.08,0.08,2,5,false
nkcn355391204,insumos_medicos,12.973298,77.654293,3,5,false
ufnx349308564,medicamentos_criticos,22.441358,73.294798,2,5,false
jgqs534858068,medicamentos_criticos,22.370329,73.229083,2,5,false
ttzu172683233,insumos_medicos,13.052161,77.676014,3,5,false
omur177321110,medicamentos_criticos,22.785835,75.947648,2,5,false
ppmp353960725,medicamentos_criticos,11.05185,77.061082,2,5,false
bvxb295446902,medicamentos_criticos,0.08,0.08,2,5,false
swov802751752,medicamentos_criticos,12.341072,76.684878,2,5,false
xgjl074280936,medicamentos_criticos,17.543216,78.612111,2,5,false
clgz261198394,medicamentos_criticos,12.406356,76.699103,2,5,false
oaxn022018434,insumos_medicos,11.133009,77.10544,3,4,false
ozcn946132027,insumos_medicos,0.11,0.11,3,4,false
dxtw335352642,medicamentos_criticos,13.044365,77.726155,2,5,false
bymm011157888,insumos_medicos,13.105996,80.351898,3,5,false
dgqf361731636,insumos_medicos,13.175479,80.36311,3,5,false
jxhp755592470,medicamentos_criticos,0.05,0.05,2,5,false
raoy087875184,insumos_medicos,11.041278,77.015017,3,5,false
ibza386906216,medicamentos_criticos,27.233303,78.127044,2,5,false
lnoi159593483,insumos_medicos,27.050262,75.923013,3,5,false
dhdj745025837,insumos_medicos,22.787021,75.944167,3,4,false
ejny995273418,insumos_medicos,0.07,0.07,3,5,false
xlez769845873,insumos_medicos,17.540851,78.469347,3,5,false
mnes768174143,medicamentos_criticos,21.246608,72.854136,2,5,false
lvmf731861753,medicamentos_criticos,13.082161,77.706014,2,5,false
ocbb536143771,insumos_medicos,30.348174,78.069117,3,4,false
nzsj659696028,medicamentos_criticos,26.923726,75.762821,2,5,false
igpj909816298,insumos_medicos,18.576216,73.902527,3,5,false
apyt524088622,medicamentos_criticos,21.223343,72.842731,2,5,false
nnib183525080,insumos_medicos,26.961378,75.839034,3,4,false
iyqf396245480,medicamentos_criticos,21.206608,72.814136,2,5,false
jtbf752766062,medicamentos_criticos,30.449528,78.170267,2,5,false
rttv780136704,insumos_medicos,19.115831,72.893984,3,4,false
dlav920069297,insumos_medicos,11.032169,77.009594,3,5,false
defu521049833,medicamentos_criticos,12.432058,76.68665,2,5,false
lzpd478710273,medicamentos_criticos,22.34279,73.200283,2,5,false
fios518005912,medicamentos_criticos,13.221809,80.349104,2,5,false
ocxy130212586,insumos_medicos,0.04,0.04,3,5,false
ngem510953708,insumos_medicos,22.805747,75.978497,3,5,false
kcqo483932493,insumos_medicos,0.07,0.07,3,4,false
ammq597359845,medicamentos_criticos,13.095801,80.340744,2,5,false
sqhf317937087,insumos_medicos,26.906156,75.8623,3,5,false
brjc777171312,insumos_medicos,12.336356,76.629103,3,4,false
whix931151348,insumos_medicos,17.539585,78.502621,3,5,false
bfop017186230,medicamentos_criticos,19.143249,72.886749,2,5,false
eblf306083840,insumos_medicos,17.492819,78.519578,3,4,false
brdd685264967,medicamentos_criticos,22.80806,75.9534,2,5,false
ssff650353877,insumos_medicos,12.356967,76.643067,3,4,false
oiek870774467,insumos_medicos,18.540963,73.838972,3,5,false
zosr854762317,insumos_medicos,11.018638,76.994311,3,4,false
xbse448478126,insumos_medicos,15.586162,73.915364,3,5,false
cfjo721629149,insumos_medicos,22.84004,75.992847,3,5,false
sthr016140807,medicamentos_criticos,19.950256,75.393503,2,5,false
rdkh978337271,medicamentos_criticos,26.961378,75.839034,2,5,false
ejsq642397635,medicamentos_criticos,22.616461,88.454453,2,5,false
hijq233820447,medicamentos_criticos,13.060324,77.735748,2,5,false
wohx949604176,insumos_medicos,10.009778,76.346106,3,5,false
ntsk317441672,insumos_medicos,13.052793,80.329982,3,4,false
meey274769048,insumos_medicos,21.283343,72.902731,3,5,false
tqfs663403163,medicamentos_criticos,19.133249,72.876749,2,5,false
mmix625272844,insumos_medicos,12.382058,76.63665,3,4,false
wjbv289418121,insumos_medicos,0.01,0.01,3,5,false
jvks372250271,medicamentos_criticos,0.03,0.03,2,5,false
jqlk196500792,medicamentos_criticos,18.686215,73.801081,2,5,false
widu697678905,insumos_medicos,10.067364,76.348258,3,5,false
pfeb076088840,insumos_medicos,23.449033,85.415347,3,5,false
tgmn418163768,insumos_medicos,23.365123,77.528886,3,5,false
doot063909272,insumos_medicos,11.118638,77.094311,3,5,false
cztz485658064,medicamentos_criticos,22.32279,73.180283,2,5,false
gfsj512469640,insumos_medicos,19.256269,72.916721,3,5,false
algk393516480,insumos_medicos,11.090762,77.071876,3,5,false
gbev794787620,insumos_medicos,19.1293,72.845451,3,5,false
mvzo846127628,medicamentos_criticos,19.181141,72.863074,2,5,false
nsly728580032,insumos_medicos,17.521028,78.439645,3,4,false
vsee137795375,medicamentos_criticos,13.035996,80.281898,2,5,false
bsxs842594262,medicamentos_criticos,21.233343,72.852731,2,5,false
mpos990236475,medicamentos_criticos,21.203434,72.834492,2,5,false
tbvz072724361,medicamentos_criticos,12.307954,76.675169,2,5,false
kmfo915470464,insumos_medicos,19.085838,72.852658,3,5,false
foxn553754854,insumos_medicos,22.775536,75.923106,3,5,false
mbpm468797333,insumos_medicos,26.925287,75.814592,3,4,false
ixpq358706586,medicamentos_criticos,19.161999,72.948493,2,5,false
rqbk992704177,insumos_medicos,13.049496,77.735999,3,5,false
lamy935185364,insumos_medicos,17.506228,78.487495,3,5,false
ivmu930675896,medicamentos_criticos,22.681847,75.911991,2,5,false
kwky983836500,insumos_medicos,17.521668,78.498321,3,5,false
iish409689530,insumos_medicos,17.514114,78.437554,3,4,false
ashg006649861,insumos_medicos,23.431489,85.404253,3,4,false
tvjn398182872,medicamentos_criticos,17.485894,78.405467,2,5,false
jktq151072952,insumos_medicos,18.699156,73.904723,3,4,false
maso846757507,insumos_medicos,22.42279,73.280283,3,5,false
mkks539185650,medicamentos_criticos,0.06,0.06,2,5,false
yurq205721088,medicamentos_criticos,13.052793,80.329982,2,5,false
wzdz305718382,medicamentos_criticos,13.002532,77.638179,2,5,false
yyox896258503,insumos_medicos,11.083009,77.05544,3,5,false
fbcu785683950,insumos_medicos,30.944057,75.86982,3,5,false
fmzj335484376,medicamentos_criticos,17.442819,78.469578,2,5,false
okun207586620,insumos_medicos,21.170437,72.784209,3,5,false
ywqy734397163,insumos_medicos,11.082477,77.055667,3,5,false
auui766953780,insumos_medicos,15.604828,73.796883,3,5,false
lrrp357822486,medicamentos_criticos,23.454989,85.415486,2,5,false
yrqv417422683,medicamentos_criticos,23.404422,85.3829,2,5,false
yjpv757335165,medicamentos_criticos,11.04185,77.051082,2,5,false
dmqo170268203,medicamentos_criticos,17.510827,78.463391,2,5,false
ztfl953612963,insumos_medicos,22.330526,73.190937,3,4,false
ietq870457613,insumos_medicos,23.489407,85.455055,3,5,false
suud076335027,insumos_medicos,22.745207,75.916059,3,5,false
hvsi760909175,medicamentos_criticos,21.223493,72.851953,2,5,false
lrap699440625,insumos_medicos,12.406356,76.699103,3,5,false
goki598840953,insumos_medicos,10.110706,76.459516,3,5,false
vtcb016227099,insumos_medicos,26.916156,75.8723,3,5,false
wgma676904733,insumos_medicos,19.190083,72.977385,3,5,false
tiyi091101357,medicamentos_criticos,27.051378,75.929034,2,5,false
hxho636651001,insumos_medicos,30.963988,75.932739,3,5,false
lsag639931103,medicamentos_criticos,23.426792,85.326842,2,5,false
uibb931593347,medicamentos_criticos,12.341072,76.684878,2,5,false
zsbw295935732,insumos_medicos,23.501292,85.457872,3,4,false
sdor644435481,medicamentos_criticos,22.762634,75.926959,2,5,false
xjfi149958948,medicamentos_criticos,17.439585,78.402621,2,5,false
ocmy103116888,medicamentos_criticos,11.131852,77.106268,2,5,false
pqqg275871320,insumos_medicos,26.481529,80.323458,3,4,false
zgus068118551,medicamentos_criticos,0.11,0.11,2,5,false
dsah476865801,medicamentos_criticos,13.066286,80.315235,2,5,false
tnmm476436643,medicamentos_criticos,21.316884,72.923616,2,5,false
krgp292016608,medicamentos_criticos,13.052532,77.688179,2,5,false
ivuh963495098,medicamentos_criticos,23.324294,77.545361,2,5,false
xbpo750223802,insumos_medicos,27.219795,78.10299,3,5,false
dyag706893542,insumos_medicos,23.353017,85.3372,3,4,false
wkma176377448,medicamentos_criticos,0.06,0.06,2,5,false
yjez407853136,medicamentos_criticos,18.62144,73.874855,2,5,false
ygeo644225235,insumos_medicos,30.90286,75.832199,3,4,false
rzau155362742,medicamentos_criticos,19.141458,72.877808,2,5,false
cfpr558395056,medicamentos_criticos,12.979496,77.665999,2,5,false
kqgy288272904,insumos_medicos,11.140375,77.08295,3,5,false
gabm563635276,medicamentos_criticos,10.050846,76.383936,2,5,false
kjdn408443717,medicamentos_criticos,27.051378,75.929034,2,5,false
wkvi732049074,insumos_medicos,12.989496,77.675999,3,5,false
uuvp241006006,insumos_medicos,0.01,0.01,3,4,false
awkp468187137,insumos_medicos,0.02,0.02,3,5,false
lwar071107705,insumos_medicos,26.859596,75.810512,3,4,false
ahan879767771,medicamentos_criticos,22.857021,76.014167,2,5,false
ttlg469850239,medicamentos_criticos,22.795536,75.943106,2,5,false
oaai287655759,medicamentos_criticos,10.067014,76.348053,2,5,false
ddiz475220663,insumos_medicos,23.396261,77.509605,3,5,false
oihr301697332,insumos_medicos,10.059186,76.397361,3,5,false
buty660235574,insumos_medicos,11.080762,77.061876,3,5,false
wxhc070541475,insumos_medicos,22.775835,75.937648,3,5,false
qxeu518507855,insumos_medicos,0.04,0.04,3,4,false
qxmx170943548,insumos_medicos,21.216438,72.824115,3,5,false
mmje173131896,insumos_medicos,12.964179,77.645797,3,5,false
bjlr735816766,medicamentos_criticos,21.220096,72.839122,2,5,false
mrmr593860340,insumos_medicos,22.36279,73.220283,3,5,false
fndu691586692,insumos_medicos,17.470448,78.458213,3,4,false
yydk056492142,medicamentos_criticos,30.399528,78.120267,2,5,false
lgir349660238,insumos_medicos,13.119198,77.660997,3,5,false
apcj895769244,medicamentos_criticos,11.046117,76.964652,2,5,false
guva791995716,insumos_medicos,26.912328,75.804257,3,4,false
fozp859408611,medicamentos_criticos,19.258321,72.914715,2,5,false
akhk537573246,medicamentos_criticos,13.015377,77.736664,2,5,false
cdce207121653,insumos_medicos,18.716215,73.831081,3,5,false
mmki589631517,insumos_medicos,22.863659,76.013365,3,5,false
gdsg097171910,insumos_medicos,11.046298,77.002076,3,4,false
kmru377784781,insumos_medicos,10.010706,76.359516,3,4,false
npbf326593124,insumos_medicos,13.01041,77.670489,3,4,false
lbua212591154,insumos_medicos,26.796536,75.867333,3,4,false
igzg499175514,insumos_medicos,18.626258,73.984337,3,4,false
egne083665953,insumos_medicos,19.23384,72.851347,3,4,false
mvsm719794304,insumos_medicos,23.414422,85.3929,3,4,false
isvi489535749,insumos_medicos,26.92519,75.830753,3,4,false
fyqh395633834,insumos_medicos,12.380972,76.729264,3,5,false
hjkl279210714,insumos_medicos,12.416356,76.709103,3,4,false
grjn193489215,insumos_medicos,13.129645,80.322268,3,5,false
kkgc246487564,medicamentos_criticos,12.347928,76.627889,2,5,false
qqpj084707327,medicamentos_criticos,18.59421,73.918429,2,5,false
mohu891160157,medicamentos_criticos,21.195047,72.81859,2,5,false
aydr428938387,insumos_medicos,26.983483,75.873139,3,5,false
ljlc511722184,medicamentos_criticos,13.157018,80.384791,2,5,false
zkay074690942,medicamentos_criticos,23.369033,85.335347,2,5,false
lfih955132361,insumos_medicos,11.131753,77.116241,3,5,false
qlfm590999729,medicamentos_criticos,19.218321,72.874715,2,5,false
wnml239505077,insumos_medicos,19.201141,72.883074,3,5,false
whji953971217,insumos_medicos,22.619367,88.483187,3,5,false
qsjb298319260,medicamentos_criticos,17.510851,78.439347,2,5,false
ibvc156751211,insumos_medicos,12.402058,76.65665,3,5,false
